order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,quality_score,year,quarter,month,month_name,country,city,specialty,tier,avg_quality_score,category,product_line,spec,weight_kg
618,12,6,50,282.21,14110.5,10,94.9,2024,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,Crystal UHD,65 inch,30.16
700,12,6,50,304.17,15208.5,14,97.5,2024,4,11,November,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,Crystal UHD,65 inch,30.16
354,12,7,50,308.12,15406,9,94,2023,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
523,12,7,50,301.86,15093,6,94.9,2024,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
634,12,7,50,311.14,15557,8,93.9,2024,3,9,September,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
411,12,6,50,331.62,16581,10,95,2024,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,Crystal UHD,65 inch,30.16
347,12,7,50,323.55,16177.5,5,96.4,2023,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
403,12,7,50,311.11,15555.5,10,94,2024,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
109,12,7,50,308.28,15414,13,93.9,2023,2,4,April,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
503,12,7,50,295.25,14762.5,9,95.4,2024,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
85,12,6,50,276.39,13819.5,6,97.2,2023,1,3,March,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,Crystal UHD,65 inch,30.16
391,12,7,50,331.44,16572,7,94.2,2024,1,1,January,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
692,12,7,50,312.65,15632.5,12,94.6,2024,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
89,12,6,50,304.43,15221.5,10,97.7,2023,1,3,March,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,Crystal UHD,65 inch,30.16
91,12,6,50,295.32,14766,9,96.3,2023,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,Crystal UHD,65 inch,30.16
438,12,7,50,298.3,14915,6,96.5,2024,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
102,12,7,50,302.14,15107,7,94.6,2023,2,4,April,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
668,12,7,50,296.27,14813.5,8,96.6,2024,4,10,October,India,Noida,Regional Assembly,Tier 2,95.9,Television,Crystal UHD,65 inch,30.16
29,11,6,50,1012.15,50607.5,11,94.3,2023,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
530,11,7,50,1139.52,56976,10,96.8,2024,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
32,11,7,50,1191.91,59595.5,7,93,2023,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
49,11,7,50,1007.08,50354,11,96.2,2023,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
121,11,6,50,1185.26,59263,9,97.3,2023,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
473,11,6,50,1001.83,50091.5,9,94.2,2024,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
414,11,6,50,1144.55,57227.5,9,94.6,2024,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
353,11,7,50,1176.99,58849.5,12,93.1,2023,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
360,11,6,50,1145.13,57256.5,11,97.1,2023,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
366,11,7,50,1123.42,56171,14,93.2,2024,1,1,January,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
248,11,6,50,1144.01,57200.5,14,97.7,2023,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
336,11,6,50,1050.49,52524.5,6,96.3,2023,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
79,11,7,50,1111.11,55555.5,10,96.1,2023,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
243,11,6,50,1008.51,50425.5,6,95.6,2023,3,8,August,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
307,11,7,50,1011.52,50576,10,93.1,2023,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
556,11,6,50,1037.8,51890,10,93.9,2024,3,7,July,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
576,11,7,50,1190.4,59520,14,94.3,2024,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
651,11,7,50,1074.96,53748,5,94.8,2024,4,10,October,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
49,11,6,50,1157.7,57885,5,95,2023,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
439,11,6,50,976.1,48805,8,94.7,2024,1,3,March,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
690,11,6,50,1065.37,53268.5,12,95.1,2024,4,11,November,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
283,11,6,50,1083.41,54170.5,7,95,2023,4,10,October,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
151,11,6,50,1041.13,52056.5,6,96.8,2023,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
464,11,6,50,1163.62,58181,11,94.1,2024,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
557,11,6,50,1078.41,53920.5,9,94.4,2024,3,7,July,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
356,11,6,50,1140.63,57031.5,11,97.3,2023,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
251,11,6,50,1103.16,55158,10,94.8,2023,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
66,11,7,50,1054.28,52714,9,94.2,2023,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
68,11,7,50,1106.85,55342.5,14,96.5,2023,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
156,11,7,50,1192.7,59635,10,93,2023,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
248,11,7,50,1023.49,51174.5,5,93,2023,3,9,September,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
639,11,6,50,994.62,49731,10,95.7,2024,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
356,11,7,50,989.34,49467,6,95.5,2023,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Television,OLED,65 inch,21.56
581,11,6,50,1013.96,50698,5,97.3,2024,3,8,August,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Television,OLED,65 inch,21.56
20,11,4,50,1091.42,54571,18,99.3,2023,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
20,11,1,50,1029.45,51472.5,12,97.9,2023,1,1,January,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
652,11,4,50,1178.19,58909.5,11,97.4,2024,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
594,11,2,50,1040.88,52044,17,97,2024,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
369,11,4,50,992.64,49632,9,97.8,2024,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
163,11,3,50,972.86,48643,17,97.4,2023,2,6,June,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
483,11,4,50,997.93,49896.5,17,97.4,2024,2,4,April,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
215,11,5,50,1116.35,55817.5,9,95.8,2023,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
441,11,4,50,1076.96,53848,15,96.2,2024,1,3,March,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
333,11,1,50,1129.7,56485,7,97.3,2023,4,11,November,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
644,11,5,50,1022.81,51140.5,17,94.4,2024,4,10,October,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
644,11,3,50,1131.63,56581.5,12,99.4,2024,4,10,October,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
251,11,1,50,1140.2,57010,11,96.2,2023,3,9,September,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
515,11,1,50,1131.79,56589.5,9,97.5,2024,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
144,11,4,50,1159.07,57953.5,7,97.2,2023,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
269,11,1,50,1194.7,59735,10,97,2023,3,9,September,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
279,11,4,50,1161.76,58088,15,96,2023,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
217,11,5,50,1056.79,52839.5,11,94,2023,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
309,11,4,50,1178.58,58929,17,99,2023,4,11,November,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
353,11,2,50,1173.06,58653,13,97.7,2023,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
467,11,2,50,1103.59,55179.5,14,96.7,2024,2,4,April,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
497,11,4,50,1067.42,53371,18,97.5,2024,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
557,11,1,50,1047.73,52386.5,7,99.4,2024,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
477,11,3,50,1073.63,53681.5,17,97.9,2024,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
490,11,5,50,1127.64,56382,9,95.3,2024,2,5,May,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
549,11,5,50,1069.06,53453,10,95.7,2024,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
654,11,3,50,1069.63,53481.5,8,99.6,2024,4,10,October,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
596,11,4,50,989.59,49479.5,13,97.8,2024,3,8,August,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
660,11,4,50,1006.4,50320,14,97.1,2024,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
729,11,2,50,1099.34,54967,16,95,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
148,11,3,50,1193.98,59699,14,98.8,2023,2,5,May,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
417,11,2,50,999.16,49958,8,95,2024,1,2,February,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
161,11,2,50,1191.86,59593,17,98.1,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
531,11,4,50,1112.79,55639.5,10,97,2024,2,6,June,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
454,11,4,50,1097.36,54868,16,96.1,2024,1,3,March,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
58,11,3,50,1148.82,57441,13,96.7,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
167,11,2,50,1026.71,51335.5,13,95.8,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
132,11,1,50,1195.67,59783.5,7,97.3,2023,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
52,11,3,50,1089.36,54468,12,97.9,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
305,11,5,50,984.55,49227.5,17,96.9,2023,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
612,11,3,50,1100.66,55033,8,98.7,2024,3,9,September,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
384,11,5,50,1092.76,54638,10,93.8,2024,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
304,11,1,50,1082.97,54148.5,10,97.3,2023,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
370,11,5,50,1017,50850,12,96.3,2024,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
277,11,3,50,1176.42,58821,9,98,2023,4,10,October,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
410,11,1,50,1014.5,50725,14,97.6,2024,1,2,February,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
307,11,4,50,1139.01,56950.5,10,97.6,2023,4,11,November,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
53,11,2,50,1153.76,57688,17,97,2023,1,2,February,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
292,11,5,50,1137.05,56852.5,10,96.4,2023,4,10,October,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
89,11,3,50,1038.54,51927,12,99.3,2023,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
722,11,3,50,1088.41,54420.5,12,96.6,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
482,11,5,50,1061.6,53080,11,97,2024,2,4,April,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
55,11,5,50,1027.93,51396.5,17,97.2,2023,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
74,11,4,50,1118.02,55901,13,99.3,2023,1,3,March,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
457,11,3,50,1051.64,52582,8,99.4,2024,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
261,11,2,50,1058.49,52924.5,11,98.3,2023,3,9,September,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
117,11,1,50,1038.49,51924.5,14,98.5,2023,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
386,11,2,50,982.75,49137.5,16,95.8,2024,1,1,January,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
510,11,4,50,984.93,49246.5,16,97.6,2024,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
189,11,5,50,1016.37,50818.5,8,96,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
512,11,3,50,1008.84,50442,12,99.6,2024,2,5,May,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
172,11,3,50,1000.48,50024,8,96.5,2023,2,6,June,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
52,11,3,50,1012,50600,14,99.3,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
557,11,3,50,1103.05,55152.5,10,98.7,2024,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
416,11,3,50,990.81,49540.5,16,96.3,2024,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
298,11,3,50,1135.9,56795,9,99.5,2023,4,10,October,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
544,11,4,50,1062.61,53130.5,17,97.8,2024,2,6,June,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
565,11,2,50,1099.28,54964,16,95.5,2024,3,7,July,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
368,11,3,50,1148.4,57420,13,97.9,2024,1,1,January,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
586,11,3,50,1020.54,51027,17,97.8,2024,3,8,August,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
604,11,2,50,1015.61,50780.5,12,95.8,2024,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
723,11,1,50,1167.21,58360.5,10,96.5,2024,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
335,11,4,50,1119.19,55959.5,9,96.5,2023,4,12,December,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
605,11,4,50,1175.76,58788,15,99.7,2024,3,8,August,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
647,11,1,50,1126.08,56304,7,95.8,2024,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
583,11,1,50,1124.87,56243.5,18,99,2024,3,8,August,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
5,11,2,50,1024.56,51228,15,97,2023,1,1,January,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
332,11,2,50,1175.79,58789.5,14,97.6,2023,4,11,November,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
192,11,5,50,1057.85,52892.5,12,96.8,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
718,11,5,50,1041.65,52082.5,14,95.2,2024,4,12,December,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
644,11,4,50,1135.38,56769,16,97.6,2024,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
189,11,5,50,1195.48,59774,12,95.2,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
49,11,2,50,1143.51,57175.5,10,97,2023,1,2,February,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
34,11,1,50,1037.59,51879.5,14,96.6,2023,1,2,February,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
697,11,4,50,1042.41,52120.5,8,96.4,2024,4,11,November,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
529,11,5,50,1173.54,58677,11,93.7,2024,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
623,11,2,50,992.77,49638.5,10,95.5,2024,3,9,September,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
417,11,5,50,1050.63,52531.5,14,96.9,2024,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
724,11,2,50,1078.41,53920.5,15,96,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
644,11,5,50,1151.16,57558,12,97,2024,4,10,October,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
684,11,5,50,1130.96,56548,8,95.6,2024,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
730,11,4,50,1016.04,50802,9,97.8,2024,4,12,December,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
594,11,4,50,1101.1,55055,8,97.4,2024,3,8,August,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
23,11,4,50,1130.66,56533,9,98.7,2023,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
723,11,2,50,1156.14,57807,17,97.8,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
173,11,2,50,974.88,48744,11,95.6,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
101,11,5,50,979.61,48980.5,8,95.5,2023,2,4,April,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
542,11,5,50,1128.44,56422,7,94.3,2024,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Television,OLED,65 inch,21.56
730,11,3,50,1005.54,50277,13,97.8,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
316,11,3,50,1080.71,54035.5,7,98.7,2023,4,11,November,Taiwan,Hsinchu,Processors,Tier 1,99.2,Television,OLED,65 inch,21.56
466,11,1,50,1183.53,59176.5,14,96.2,2024,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Television,OLED,65 inch,21.56
159,11,2,50,984.39,49219.5,9,95.1,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
654,11,4,50,1097.28,54864,7,99.7,2024,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Television,OLED,65 inch,21.56
336,11,2,50,1030.62,51531,12,95.3,2023,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Television,OLED,65 inch,21.56
440,9,5,50,108.42,5421,12,94.6,2024,1,3,March,China,Beijing,Display Panels,Tier 1,96.5,Tablet,Tab A,64GB,0.56
200,9,2,50,103.7,5185,10,95.3,2023,3,7,July,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Tablet,Tab A,64GB,0.56
26,9,5,50,100.25,5012.5,18,93.6,2023,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Tablet,Tab A,64GB,0.56
31,9,4,50,114.05,5702.5,16,97.5,2023,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Tablet,Tab A,64GB,0.56
472,9,1,50,115.59,5779.5,11,96.6,2024,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Tablet,Tab A,64GB,0.56
349,9,2,50,106.53,5326.5,11,95.2,2023,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Tablet,Tab A,64GB,0.56
604,9,4,50,111.36,5568,11,97.9,2024,3,8,August,Japan,Tokyo,Image Sensors,Tier 1,98.9,Tablet,Tab A,64GB,0.56
526,9,2,50,101.71,5085.5,9,95.1,2024,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Tablet,Tab A,64GB,0.56
100,9,5,50,106.68,5334,14,93.6,2023,2,4,April,China,Beijing,Display Panels,Tier 1,96.5,Tablet,Tab A,64GB,0.56
269,9,1,50,110.46,5523,14,97.7,2023,3,9,September,South Korea,Seoul,Integrated Components,Tier 1,98.5,Tablet,Tab A,64GB,0.56
350,9,3,50,104.55,5227.5,10,99.8,2023,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Tablet,Tab A,64GB,0.56
512,9,2,50,122.89,6144.5,9,97.9,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Tablet,Tab A,64GB,0.56
560,9,3,50,119.67,5983.5,10,98,2024,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Tablet,Tab A,64GB,0.56
516,9,1,50,113.58,5679,8,99.2,2024,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Tablet,Tab A,64GB,0.56
283,9,2,50,119.83,5991.5,16,96.6,2023,4,10,October,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Tablet,Tab A,64GB,0.56
464,9,4,50,120.57,6028.5,18,98.4,2024,2,4,April,Japan,Tokyo,Image Sensors,Tier 1,98.9,Tablet,Tab A,64GB,0.56
420,9,5,50,116.78,5839,10,94.3,2024,1,2,February,China,Beijing,Display Panels,Tier 1,96.5,Tablet,Tab A,64GB,0.56
260,9,4,50,101.1,5055,17,96,2023,3,9,September,Japan,Tokyo,Image Sensors,Tier 1,98.9,Tablet,Tab A,64GB,0.56
262,9,3,50,115.21,5760.5,13,97.3,2023,3,9,September,Taiwan,Hsinchu,Processors,Tier 1,99.2,Tablet,Tab A,64GB,0.56
